SKU_ID,ABC_Class,XYZ_Class,Segment,Category,total_units,total_revenue,avg_daily_demand,std_daily_demand,CV,avg_daily_demand_last30d,stockout_days,total_days,stockout_rate_pct,est_lost_revenue,avg_unit_price,mape_14day_ma
HLT-001129,C,X,CX,Healthcare,904,102794.08,4.45320197044335,0.8852627811442585,0.1987924165622616,4.181818181818182,3,203,1.477832512315271,1539.5609852216749,115.24,16.708288578589332
PHM-000270,C,X,CX,Pharmaceutical,1023,99021.44,4.966019417475728,0.9945268170668023,0.20026639718060732,5.444444444444445,8,206,3.8834951456310676,3965.664466019417,99.82,17.098269359557296
CHM-000193,C,X,CX,Chemical,701,93948.36,3.54040404040404,0.6803133335910481,0.1921569758217226,3.5833333333333335,3,198,1.5151515151515151,1444.0600000000002,135.96,17.654440154440156
PHM-001358,C,X,CX,Pharmaceutical,748,91518.28,3.7213930348258706,0.7496599560809176,0.20144605771693108,3.888888888888889,3,201,1.4925373134328357,1376.9898507462685,123.34,16.876266464032422
AUT-000843,C,X,CX,Automotive,202,91156.72,1.0,0.0,0.0,1.0,8,202,3.9603960396039604,3759.04,469.88,0.0
CHM-001246,C,X,CX,Chemical,799,87555.0,3.935960591133005,0.7648447965408982,0.19432226995970256,3.8181818181818183,7,203,3.4482758620689653,3092.6810344827586,112.25,15.369047619047619
IND-000119,C,X,CX,Industrial,446,85803.0,2.50561797752809,0.6310890149255715,0.2518696068537034,2.4285714285714284,1,178,0.5617977528089888,484.2106741573034,193.25,23.517316017316016
HLT-000432,C,X,CX,Healthcare,609,85638.72,3.274193548387097,0.724162625576932,0.22117282160477725,3.8,6,186,3.225806451612903,2841.869032258065,144.66,18.005780346820814
FSH-001234,C,X,CX,Fashion & Apparel,1073,85273.86,5.474489795918367,1.2129059172078873,0.22155597369314625,5.428571428571429,3,196,1.530612244897959,1317.4907142857141,80.22,17.255260027508275
HLT-000207,C,X,CX,Healthcare,803,82522.45999999999,3.568888888888889,0.7355216268010503,0.2060926102493603,3.8333333333333335,8,225,3.5555555555555554,3028.4163555555556,106.07,18.84097035040431
HLT-001668,C,X,CX,Healthcare,510,80885.0,2.5,0.5996715028497263,0.2398686011398905,2.0,4,204,1.9607843137254901,1617.7,161.77,23.641236599351785
AUT-000863,C,X,CX,Automotive,853,73818.14,4.5132275132275135,0.8605321560403315,0.19066890678971002,4.25,3,189,1.5873015873015872,1187.0239682539684,87.67,16.287202380952383
FSH-001224,C,X,CX,Fashion & Apparel,699,72804.58,3.4097560975609755,0.8092010335936372,0.23731933031000804,3.2142857142857144,7,205,3.414634146341464,2566.7961951219513,107.54,19.11954365079365
CHM-001870,C,X,CX,Chemical,364,72658.31,1.7169811320754718,0.4619086096008136,0.26902369570157275,1.875,9,212,4.245283018867925,3217.124716981132,208.19,28.481694185211776
CHM-001155,C,X,CX,Chemical,692,69380.22,3.4257425742574257,0.7309305001769065,0.21336410554296983,3.5555555555555554,6,202,2.9702970297029703,2100.2542574257427,102.18,18.23570168808264
FSH-001902,C,X,CX,Fashion & Apparel,1019,66995.6,5.044554455445544,1.1342672693476539,0.22484984142122286,4.857142857142857,8,202,3.9603960396039604,2720.0237623762378,67.4,18.141939315408703
CHM-001711,C,X,CX,Chemical,799,64805.119999999995,4.366120218579235,0.8722521857685277,0.19977740925612086,4.6,4,183,2.185792349726776,1436.278907103825,82.24,17.671268507402964
CHM-001677,C,X,CX,Chemical,529,63637.6,2.658291457286432,0.5630177486817746,0.2117968468576052,2.4,4,199,2.0100502512562812,1301.2868341708543,122.38,18.794802867383513
HLT-001512,C,X,CX,Healthcare,1155,62458.340000000004,5.133333333333334,1.0307764064044151,0.20080059865021072,5.636363636363637,8,225,3.5555555555555554,2275.914666666667,55.42,16.634912612843877
IND-000652,C,X,CX,Industrial,847,61251.840000000004,4.193069306930693,0.8087527927307371,0.19287847004912503,4.4,5,202,2.4752475247524752,1543.468811881188,73.62,16.30511463844797
FSH-000124,C,X,CX,Fashion & Apparel,928,57721.299999999996,4.710659898477157,1.1260088769115735,0.23903421201678876,4.25,5,197,2.5380710659898478,1493.9857868020304,63.42999999999999,19.798229074238392
HLT-000055,C,X,CX,Healthcare,611,55243.92,3.149484536082474,0.6853951942481711,0.21762138737175973,2.6,4,194,2.0618556701030926,1158.0024742268042,91.92,18.432649302815047
CHM-001747,C,X,CX,Chemical,479,54638.5,2.248826291079812,0.5900599848495176,0.2623857552671133,2.0833333333333335,6,213,2.8169014084507045,1571.9295774647885,116.5,24.0952380952381
AUT-001314,C,X,CX,Automotive,181,49841.75,1.0,0.0,0.0,1.0,6,181,3.314917127071823,1708.8600000000001,284.81,0.0
HLT-001057,C,X,CX,Healthcare,611,49640.840000000004,2.923444976076555,0.6459009793171181,0.22093830552745938,2.857142857142857,6,209,2.8708133971291865,1460.9623923444979,83.29,17.595359572400394
PHM-001362,C,X,CX,Pharmaceutical,557,47652.64,2.6908212560386473,0.6002125852622158,0.22305925520516817,2.9,7,207,3.3816425120772946,1656.039033816425,87.91999999999999,19.6520618556701
HLT-000417,C,X,CX,Healthcare,366,47363.189999999995,1.7853658536585366,0.4233161427012311,0.23710330397200102,1.7142857142857142,7,205,3.414634146341464,1658.0514146341463,132.67,23.908730158730155
CHM-000412,C,X,CX,Chemical,667,47347.23,3.301980198019802,0.6931764362305128,0.20992749642963057,3.0,5,202,2.4752475247524752,1200.765099009901,72.73,18.463088939279416
HLT-001336,C,X,CX,Healthcare,624,47070.18,3.2670157068062826,0.7587461920580055,0.23224442737672926,2.8181818181818183,8,191,4.18848167539267,2040.1859685863874,78.06,21.02594970572499
FSH-001079,C,X,CX,Fashion & Apparel,553,46643.04,2.8214285714285716,0.7329252944055672,0.25977099042222634,2.625,2,196,1.0204081632653061,479.41714285714284,84.96,22.771922976841008
IND-000365,C,X,CX,Industrial,465,46504.42,2.5833333333333335,0.5376859169174849,0.20813648396805867,2.375,10,180,5.555555555555555,2693.641666666667,104.27,19.67493584260051
FSH-000400,C,X,CX,Fashion & Apparel,1039,46064.74,5.068292682926829,1.1398398202719409,0.22489621092949746,4.333333333333333,9,205,4.390243902439024,2088.694097560976,45.790000000000006,17.588887117346943
IND-000835,C,X,CX,Industrial,197,45302.399999999994,1.0154639175257731,0.12370800166426255,0.12182412346632962,1.0,5,194,2.5773195876288657,1197.993556701031,235.95,1.8547750591949481
HLT-001506,C,X,CX,Healthcare,407,45194.48,2.0555555555555554,0.45279105617573273,0.22027673003143758,2.0,6,198,3.0303030303030303,1404.0266666666666,113.84,15.366795366795369
ELC-001028,C,X,CX,Consumer Electronics,213,45163.04,1.0923076923076922,0.2902048826425833,0.26568052636292844,1.3636363636363635,5,195,2.564102564102564,1185.863846153846,217.13,8.457613814756671
ELC-000646,C,X,CX,Consumer Electronics,879,43844.19,4.48469387755102,1.2708851783610149,0.28338281565274054,6.75,4,196,2.0408163265306123,907.1638775510203,50.56999999999999,18.495687892643396
HLT-001661,C,X,CX,Healthcare,720,43230.6,3.6,0.7159349230693747,0.19887081196371517,3.7,6,200,3.0,1324.5120000000002,61.32,17.307104660045837
HLT-001409,C,X,CX,Healthcare,690,42471.45,3.484848484848485,0.7980132228416893,0.22899509872848475,3.25,4,198,2.0202020202020203,871.9090909090909,62.55,21.378378378378375
FSH-000146,C,X,CX,Fashion & Apparel,1123,42471.0,6.07027027027027,1.4855947544276937,0.24473288474543486,5.285714285714286,5,185,2.7027027027027026,1171.8656756756757,38.61,19.458501423825343
PHM-001029,C,X,CX,Pharmaceutical,695,42267.4,3.716577540106952,0.7257869648991859,0.195283686958486,3.75,9,187,4.81283422459893,2126.031016042781,63.56000000000001,16.801450465243573
AUT-000010,C,X,CX,Automotive,142,41478.990000000005,1.126984126984127,0.3342843576149379,0.2966185145033956,1.0,3,126,2.380952380952381,1008.9100000000001,298.41,15.328697850821744
CHM-000126,C,X,CX,Chemical,964,37212.8,4.342342342342342,0.807156850255231,0.1858805194571175,4.0,11,222,4.954954954954955,1915.4072072072072,40.1,15.765550239234452
HLT-001217,C,X,CX,Healthcare,137,36914.490000000005,1.1229508196721312,0.32973490109377646,0.2936325396601513,1.1428571428571428,5,122,4.098360655737705,1582.1815573770493,281.79,16.251638269986888
FSH-001426,C,X,CX,Fashion & Apparel,403,34826.369999999995,2.1902173913043477,0.6199876224057436,0.2830712717683792,1.8,6,184,3.260869565217391,1170.4959782608692,89.06999999999998,25.487329434697852
FMC-000907,C,X,CX,FMCG,1082,34662.0,4.873873873873874,1.352839260765367,0.27756960803134145,7.222222222222222,6,222,2.7027027027027026,956.2540540540542,32.7,18.108895073180786
AUT-001749,C,X,CX,Automotive,195,33985.3,1.0,0.0,0.0,1.0,5,195,2.564102564102564,894.35,178.87,0.0
AUT-000303,C,X,CX,Automotive,409,31926.84,2.1871657754010694,0.5310225369382715,0.24279025527495546,2.5555555555555554,5,187,2.6737967914438503,868.5235294117647,79.42,19.314449917898198
HLT-001287,C,X,CX,Healthcare,407,30716.239999999998,1.9473684210526316,0.48248681045931857,0.24776349726289332,2.0,8,209,3.827751196172249,1214.5347368421053,77.96,18.932215743440235
FSH-000440,C,X,CX,Fashion & Apparel,493,26555.04,2.5153061224489797,0.7543177648868292,0.299891038372857,2.25,3,196,1.530612244897959,412.30897959183676,54.64,21.783112151964612
FSH-001698,C,X,CX,Fashion & Apparel,637,26065.3,2.793859649122807,0.7833942962433802,0.2803985864105034,2.7777777777777777,12,228,5.263157894736842,1432.5794736842104,42.73,24.090808416389816
PHM-001395,C,X,CX,Pharmaceutical,656,20473.420000000002,3.364102564102564,0.6702389093539323,0.19923260262807438,3.4,7,195,3.5897435897435894,755.6783589743591,32.09,16.639848246991104
HLT-000206,C,X,CX,Healthcare,983,20073.48,4.866336633663367,0.9758045261109733,0.20052137769523562,5.0,5,202,2.4752475247524752,505.6123762376238,20.78,16.673055465572475
PHM-000546,C,X,CX,Pharmaceutical,191,19957.8,1.0,0.0,0.0,1.0,6,191,3.1413612565445024,647.28,107.88,0.0
FMC-001377,C,X,CX,FMCG,977,18307.38,4.461187214611872,1.197129769479232,0.2683433157788657,6.2,6,219,2.73972602739726,511.5197260273972,19.11,17.8815385377452
FMC-001515,C,X,CX,FMCG,1107,15946.7,5.3478260869565215,1.3776237486732001,0.2576044408088098,7.125,4,207,1.932367149758454,312.95478260869567,14.63,16.03572012997639
FMC-000356,C,X,CX,FMCG,858,13638.300000000001,3.953917050691244,1.169716589817792,0.2958374125762947,5.571428571428571,4,217,1.8433179723502304,255.26488479262673,16.14,19.88370348139256
CHM-000943,C,X,CX,Chemical,227,13215.16,1.1182266009852218,0.32367446040518477,0.2894533720804075,1.375,8,203,3.9408866995073892,542.2951724137931,60.62,14.266917293233078
PHM-000662,C,X,CX,Pharmaceutical,215,12556.619999999999,1.0046728971962617,0.06835859270246633,0.06804064575966416,1.0,8,214,3.7383177570093453,487.54766355140185,60.66,0.692963752665245
AUT-000734,C,X,CX,Automotive,724,9447.68,3.62,0.7539510667512027,0.2082737753456361,3.8,7,200,3.5000000000000004,340.0628,13.42,17.335752482811305
FMC-001297,C,X,CX,FMCG,830,9386.3,4.23469387755102,1.2428339857216997,0.2934885074716303,6.333333333333333,8,196,4.081632653061225,395.0122448979592,11.66,18.141425969294826
AUT-000164,C,X,CX,Automotive,463,7187.76,2.3383838383838382,0.5889346952510703,0.2518554420296154,2.25,8,198,4.040404040404041,300.8096969696969,16.08,23.66473616473617
AUT-001992,C,X,CX,Automotive,149,4881.599999999999,1.0797101449275361,0.27183062037544903,0.2517625879987381,1.0,4,138,2.898550724637681,146.4086956521739,33.9,10.142857142857139
CHM-000958,C,X,CX,Chemical,145,4722.36,1.0583941605839415,0.23534778263068448,0.22236307738209501,1.1428571428571428,7,137,5.109489051094891,253.52773722627734,34.22,7.430875576036865
CHM-000409,C,X,CX,Chemical,725,3553.2,3.64321608040201,0.7094895793276023,0.1947426569464729,3.9,6,199,3.015075376884422,110.1708542713568,5.04,16.93548387096774
FMC-001262,C,X,CX,FMCG,168,459.2,1.0566037735849056,0.231814062844568,0.21939545233503757,1.6666666666666667,4,159,2.515723270440252,11.833962264150943,2.8,5.406066536203522
FMC-001212,C,X,CX,FMCG,196,323.75,1.1264367816091954,0.3333001112937498,0.29588887431179833,1.5,9,174,5.172413793103448,17.741379310344826,1.75,9.183673469387754
IND-001136,C,Y,CY,Industrial,1225,1822879.8,7.122093023255814,3.8966442651732733,0.5471206641712678,7.285714285714286,7,172,4.069767441860465,76113.09593023255,1526.7,72.40309751757454
IND-001725,C,Y,CY,Industrial,1082,1401046.5,6.7625,3.683188904080899,0.5446490061487466,3.75,6,160,3.75,54140.43975,1334.33,73.0057320051532
IND-000006,C,Y,CY,Industrial,806,999765.0,4.428571428571429,1.836660777004534,0.41472985287199154,3.111111111111111,7,182,3.8461538461538463,39734.25,1281.75,46.28991734760966
IND-000724,C,Y,CY,Industrial,1023,970990.92,5.9476744186046515,3.3530374374765843,0.5637560500938147,6.125,2,172,1.1627906976744187,11357.203255813954,954.76,84.3328936501727
ELC-000773,C,Y,CY,Consumer Electronics,1281,919227.38,5.545454545454546,1.6749727152517864,0.3020442601273713,7.875,9,231,3.896103896103896,37057.99909090909,742.51,21.280841082610415
IND-000315,C,Y,CY,Industrial,491,787001.16,2.758426966292135,1.161073824887691,0.42091882042771694,2.6,8,178,4.49438202247191,36639.41303370786,1660.3399999999997,42.94805194805194
ELC-001298,C,Y,CY,Consumer Electronics,1022,774724.5,6.723684210526316,4.213188640701143,0.6266190541942992,9.5,4,152,2.631578947368421,20856.868421052633,775.5,93.39521431160148
IND-001738,C,Y,CY,Industrial,894,773860.04,4.403940886699507,1.9047580435344302,0.4325121731962968,4.375,14,203,6.896551724137931,56868.26482758621,922.3600000000001,57.17270855710704
PHM-000027,C,Y,CY,Pharmaceutical,997,764432.72,6.432258064516129,3.777959586108481,0.5873457731663134,5.444444444444445,7,155,4.516129032258064,35704.564000000006,792.98,88.30077359910773
PHM-000739,C,Y,CY,Pharmaceutical,1099,753464.76,5.635897435897436,2.190829902007336,0.38872778061094676,6.625,4,195,2.051282051282051,15684.026256410256,695.7199999999999,44.8931524824382
IND-001646,C,Y,CY,Industrial,780,711306.24,4.171122994652406,1.7110081040435812,0.41020322494378164,4.333333333333333,4,187,2.13903743315508,15452.842780748664,926.1800000000001,46.08551945682488
ELC-000376,C,Y,CY,Consumer Electronics,1005,685604.75,6.655629139072848,3.852352281599548,0.5788111388273948,10.0,1,151,0.6622516556291391,4586.061258278145,689.05,66.95325155922981
PHM-001930,C,Y,CY,Pharmaceutical,1054,672939.08,5.019047619047619,2.104817679001298,0.41936595122416753,6.333333333333333,8,210,3.8095238095238098,26284.150095238096,654.61,45.272514327989306
IND-000255,C,Y,CY,Industrial,431,659551.2,2.304812834224599,0.9772290990819199,0.42399499194505574,2.5555555555555554,9,187,4.81283422459893,32966.93647058823,1589.28,43.20060207991243
AUT-000280,C,Y,CY,Automotive,1142,658027.0,6.879518072289157,3.7120527372215273,0.5395803453404321,6.166666666666667,4,166,2.4096385542168677,16153.10843373494,587.0,76.18063006497327
IND-001933,C,Y,CY,Industrial,762,635226.46,4.163934426229508,1.6855591683361848,0.40479964278939873,3.7,6,183,3.278688524590164,21273.790819672126,851.5099999999999,48.27130852340936
IND-000509,C,Y,CY,Industrial,796,633495.98,4.766467065868263,2.798334504201166,0.587087766584918,6.0,7,167,4.191616766467066,27557.710658682638,825.94,84.55879785541195
ELC-001121,C,Y,CY,Consumer Electronics,748,633054.24,3.702970297029703,1.4039358637634074,0.37913776000027843,6.285714285714286,6,202,2.9702970297029703,19320.173465346536,869.58,25.090972897095348
ELC-001819,C,Y,CY,Consumer Electronics,1288,629005.6,6.0754716981132075,2.220960524913409,0.3655618255292257,10.307692307692308,4,212,1.8867924528301887,12036.238490566038,495.28000000000003,21.47800173823146
IND-000877,C,Y,CY,Industrial,627,602483.7,3.1194029850746268,1.2750182907672523,0.4087379209636646,2.8,5,201,2.4875621890547266,15430.12686567164,989.3,47.89278477348386
ELC-001107,C,Y,CY,Consumer Electronics,1037,561882.64,4.713636363636364,1.9028446512283066,0.4036893184862367,6.545454545454546,7,220,3.1818181818181817,18319.736272727278,555.22,38.959449319180166
IND-000429,C,Y,CY,Industrial,510,551868.6799999999,3.1481481481481484,1.7238632845671196,0.5475801021566145,3.5555555555555554,3,162,1.8518518518518516,10382.655555555555,1099.34,64.13836004200338
IND-000480,C,Y,CY,Industrial,506,545894.9,3.6666666666666665,2.1181638286181217,0.5776810441685787,4.625,1,138,0.7246376811594203,3963.5933333333332,1080.98,70.92351473922903
PHM-000458,C,Y,CY,Pharmaceutical,937,541994.8300000001,5.968152866242038,3.588479397563615,0.6012713611712781,5.142857142857143,3,157,1.910828025477707,10513.677133757963,587.21,102.00548764328963
ELC-001884,C,Y,CY,Consumer Electronics,641,541533.63,3.373684210526316,1.6594580951595745,0.491883054727487,5.125,5,190,2.631578947368421,14569.08657894737,863.69,49.049973096583265
ELC-000934,C,Y,CY,Consumer Electronics,1081,512132.39999999997,5.543589743589743,2.5428082203058664,0.4586934347452766,8.8,5,195,2.564102564102564,13404.4,483.6,52.589459859868015
IND-001548,C,Y,CY,Industrial,455,503041.5,2.9545454545454546,1.5979599293564521,0.5408479760898761,3.0,3,154,1.948051948051948,9908.39318181818,1117.87,60.01827326675351
ELC-000838,C,Y,CY,Consumer Electronics,723,502149.8,3.9508196721311477,2.2997340709250538,0.5820903664997024,4.083333333333333,9,183,4.918032786885246,25802.2106557377,725.6499999999999,78.04107097384407
ELC-000349,C,Y,CY,Consumer Electronics,909,479690.83999999997,4.455882352941177,1.5450587713030992,0.3467458628667021,8.0,5,204,2.450980392156863,11981.199264705883,537.77,19.918334698626396
AUT-001401,C,Y,CY,Automotive,1143,474242.7,5.953125,3.5614119538059676,0.5982424279359105,6.0,3,192,1.5625,7449.145312500002,417.1000000000001,88.40179318331751
ELC-000697,C,Y,CY,Consumer Electronics,696,468969.76,4.405063291139241,2.6009257898143856,0.5904400499865989,5.875,7,158,4.430379746835443,21977.03696202532,712.72,83.67958902072203
AUT-001148,C,Y,CY,Automotive,916,465264.5,5.9869281045751634,3.5187223460717107,0.5877341909923273,8.0,9,153,5.88235294117647,29083.0,539.75,89.6297285480959
ELC-000174,C,Y,CY,Consumer Electronics,672,463355.82,3.2780487804878047,1.036470300531235,0.3161851363227726,4.909090909090909,7,205,3.414634146341464,16183.136780487805,705.26,22.77281746031746
PHM-001335,C,Y,CY,Pharmaceutical,782,458025.64,5.04516129032258,2.959339026508539,0.5865697558936362,5.285714285714286,5,155,3.225806451612903,15123.123225806452,599.51,87.94207678639268
PHM-000504,C,Y,CY,Pharmaceutical,833,456461.2,5.079268292682927,2.828394059930878,0.5568506912709051,5.833333333333333,4,164,2.4390243902439024,11309.701951219511,556.66,73.54632503520867
ELC-000088,C,Y,CY,Consumer Electronics,917,456255.84,5.122905027932961,2.97111193329082,0.5799662334340858,6.285714285714286,6,179,3.35195530726257,15617.073519553072,508.08,79.14515155909302
ELC-001982,C,Y,CY,Consumer Electronics,637,452456.33999999997,3.932098765432099,2.204249265052149,0.5605783060258213,5.777777777777778,6,162,3.7037037037037033,17272.844814814816,732.13,60.38162580468429
IND-000460,C,Y,CY,Industrial,812,451993.22,4.666666666666667,2.750372194115862,0.5893654701676847,4.0,6,174,3.4482758620689653,15999.759999999998,571.42,69.19090368125417
ELC-000583,C,Y,CY,Consumer Electronics,964,450466.38,4.634615384615385,2.09696211050707,0.4524565549641811,5.3,9,208,4.326923076923077,20269.305000000004,485.94,50.939386010814594
IND-001773,C,Y,CY,Industrial,662,446859.08999999997,3.5401069518716577,1.5212636192496312,0.4297225027185514,3.888888888888889,7,187,3.7433155080213902,17329.42534759358,699.31,49.280778403315345
ELC-001463,C,Y,CY,Consumer Electronics,1089,444709.14,6.1875,3.780258872465898,0.6109509288833774,7.0,7,176,3.977272727272727,18205.543125,420.33,87.73828154254251
IND-000047,C,Y,CY,Industrial,688,424203.75,3.64021164021164,1.4723233765660768,0.40446092757411123,3.6363636363636362,5,189,2.6455026455026456,11438.455026455025,628.45,43.50562384044526
PHM-001474,C,Y,CY,Pharmaceutical,920,414052.43,5.575757575757576,3.291066094509971,0.5902455495588534,6.166666666666667,4,165,2.4242424242424243,10272.106666666667,460.57,91.97469093145786
IND-000811,C,Y,CY,Industrial,923,410548.16,6.321917808219178,3.4818444012587966,0.550757619267372,6.5,1,146,0.684931506849315,2815.0235616438354,445.28,91.14725947164186
ELC-000481,C,Y,CY,Consumer Electronics,626,401224.14,3.0686274509803924,1.146936840755042,0.3737621653578731,5.181818181818182,3,204,1.4705882352941175,5976.735000000001,649.23,25.88631264023934
IND-000606,C,Y,CY,Industrial,819,394551.92,4.627118644067797,2.781217267946793,0.6010689333657904,5.111111111111111,5,177,2.824858757062147,11381.786440677966,491.96,79.02502658491333
IND-001338,C,Y,CY,Industrial,730,389294.1,3.5096153846153846,1.4073320241633105,0.4009932342821487,3.1666666666666665,10,208,4.807692307692308,19462.572115384613,554.55,44.66457352171639
PHM-001689,C,Y,CY,Pharmaceutical,858,388668.36,5.168674698795181,2.91836100580522,0.5646246235007768,4.0,7,166,4.216867469879518,16962.970120481932,468.84000000000003,81.73949014985429
ELC-001665,C,Y,CY,Consumer Electronics,780,381174.69,4.216216216216216,2.0180588921354374,0.47864217313468715,6.0,3,185,1.6216216216216217,6253.365405405405,494.39,53.978078722680046
ELC-001864,C,Y,CY,Consumer Electronics,1048,378092.1,6.313253012048193,3.697428134301491,0.5856613266164575,7.777777777777778,4,166,2.4096385542168677,9189.571084337349,363.9,75.93802009422593
ELC-000096,C,Y,CY,Consumer Electronics,738,372801.1,4.472727272727273,2.6029149615608875,0.581952532056296,5.363636363636363,5,165,3.0303030303030303,11792.345454545453,527.3,75.43318184530591
IND-000968,C,Y,CY,Industrial,270,367906.91,1.3432835820895523,0.4759907185850418,0.35434864605775335,1.5,9,201,4.477611940298507,17173.088059701495,1420.49,31.287993920972646
PHM-000642,C,Y,CY,Pharmaceutical,926,361765.8,4.873684210526315,1.9092761877541526,0.39175213355646765,4.857142857142857,6,190,3.1578947368421053,11676.372631578946,399.3,43.26151081901688
IND-000022,C,Y,CY,Industrial,915,358191.0,4.485294117647059,2.4863725950753204,0.5543388080823665,3.5714285714285716,4,204,1.9607843137254901,7140.408823529412,397.99,78.61538662866262
IND-001181,C,Y,CY,Industrial,1142,352336.66000000003,6.838323353293413,4.092775541090978,0.5985057052208348,6.666666666666667,4,167,2.3952095808383236,8559.119041916168,312.91,81.73521180185209
PHM-001030,C,Y,CY,Pharmaceutical,825,351828.02,5.2215189873417724,3.145360384041399,0.6023841705194436,6.875,3,158,1.89873417721519,6795.598101265823,433.82,79.3633673387368
ELC-001104,C,Y,CY,Consumer Electronics,861,349979.0,4.061320754716981,1.930305614126268,0.47529011637023094,5.7272727272727275,4,212,1.8867924528301887,6688.832830188679,411.74,49.66835957772784
AUT-001072,C,Y,CY,Automotive,1117,348066.7,5.787564766839378,3.2662176738421493,0.5643509499118485,7.571428571428571,3,193,1.5544041450777202,5484.006994818654,315.85,89.18167616697029
ELC-000799,C,Y,CY,Consumer Electronics,928,331783.2,5.624242424242424,3.371963883062364,0.5995409921393212,4.333333333333333,5,165,3.0303030303030303,10275.490909090908,365.4,81.8407000728153
ELC-000241,C,Y,CY,Consumer Electronics,640,330736.68,4.129032258064516,2.188249841558896,0.529966758502545,4.555555555555555,8,155,5.161290322580645,17706.611612903223,536.04,65.82217511417713
ELC-001022,C,Y,CY,Consumer Electronics,724,330316.38,4.469135802469136,2.623763452038044,0.5870851923068552,5.714285714285714,4,162,2.4691358024691357,8305.084444444443,464.5799999999999,79.94750788255102
CHM-000746,C,Y,CY,Chemical,1208,321436.72,6.863636363636363,4.346905153736899,0.6333239296835218,7.666666666666667,0,176,0.0,0.0,266.09,99.27298952386592
IND-000924,C,Y,CY,Industrial,449,319411.3,2.245,0.9536889498496489,0.42480576830719324,2.111111111111111,4,200,2.0,6489.397,722.65,44.06799083269671
ELC-001752,C,Y,CY,Consumer Electronics,887,318919.68,4.98314606741573,2.15363237791916,0.43218327313372096,5.8,7,178,3.932584269662921,12875.65213483146,369.12,52.80607091321377
AUT-001118,C,Y,CY,Automotive,833,317676.48,5.305732484076433,2.9928599228363626,0.5640804416390264,4.25,9,157,5.7324840764331215,18867.60917197452,395.12,82.04499287088572
ELC-001958,C,Y,CY,Consumer Electronics,873,315745.04,4.877094972067039,2.3976768828909907,0.49161988778635435,7.25,9,179,5.027932960893855,16479.508826815643,375.44,56.21461883402502
ELC-000551,C,Y,CY,Consumer Electronics,1167,315436.05,6.483333333333333,3.4243214880661066,0.528172980164438,10.0,6,180,3.3333333333333335,10716.561,275.49,67.47084288679667
IND-001976,C,Y,CY,Industrial,682,313471.07,4.184049079754601,2.261429854147732,0.540488366900411,4.8,5,163,3.067484662576687,9773.311042944786,467.17,77.5386432350718
CHM-001891,C,Y,CY,Chemical,1156,313036.57,6.49438202247191,3.5034239765476567,0.5394545569424593,8.7,6,178,3.3707865168539324,10765.996853932586,276.29,80.84357396628214
IND-000331,C,Y,CY,Industrial,1201,307777.95,5.40990990990991,2.2629198674917066,0.4182915991533379,4.4,8,222,3.6036036036036037,11298.055855855857,261.05,47.033744337230324
ELC-001768,C,Y,CY,Consumer Electronics,1063,307060.16000000003,5.21078431372549,2.287184552003869,0.4389328773365845,7.75,4,204,1.9607843137254901,6089.530980392157,292.16,42.409131631270746
PHM-001141,C,Y,CY,Pharmaceutical,655,306456.92,3.5597826086956523,1.3001521375970106,0.36523357758450375,4.333333333333333,7,184,3.804347826086957,11969.341847826086,480.34,40.39951068146557
PHM-000586,C,Y,CY,Pharmaceutical,1090,303720.48,5.7368421052631575,2.175916890315823,0.3792882652844095,5.714285714285714,9,190,4.736842105263158,15020.658947368422,290.92,41.35326224309275
PHM-001832,C,Y,CY,Pharmaceutical,773,299852.13,5.1879194630872485,2.795675056314129,0.5388817378923741,4.833333333333333,5,149,3.3557046979865772,10329.407046979864,398.21,82.03120452726546
AUT-001347,C,Y,CY,Automotive,1073,299467.35,6.386904761904762,3.6178625297665152,0.5664500512588766,4.75,2,168,1.1904761904761905,3591.8675,281.19,80.68915213078873
ELC-001940,C,Y,CY,Consumer Electronics,1096,294413.29,6.122905027932961,4.073272770630926,0.6652516660063282,9.363636363636363,6,179,3.35195530726257,10117.855642458102,275.41,102.5853169609181
ELC-001321,C,Y,CY,Consumer Electronics,1296,288061.4,6.715025906735751,4.166662348875136,0.6204983281889671,12.285714285714286,4,193,2.072538860103627,6092.408704663213,226.82000000000002,87.50434535889903
HLT-000278,C,Y,CY,Healthcare,1259,287096.81,7.194285714285714,4.215048496274293,0.5858883930484522,6.714285714285714,3,175,1.7142857142857144,4969.0212,230.23,97.01123958465125
ELC-000469,C,Y,CY,Consumer Electronics,663,286756.12,3.5837837837837836,1.9180936972049474,0.5352146817238541,4.444444444444445,5,185,2.7027027027027026,7880.9197297297305,439.81000000000006,60.082117149185244
ELC-000786,C,Y,CY,Consumer Electronics,542,286538.14,3.3251533742331287,2.027232607332561,0.6096658948251059,5.222222222222222,5,163,3.067484662576687,9005.512883435582,541.66,66.78947467876039
PHM-000155,C,Y,CY,Pharmaceutical,1133,283136.7,6.625730994152047,3.668664433715652,0.5536995747267224,6.666666666666667,4,171,2.3391812865497075,6688.012865497076,252.35,87.94926841085494
AUT-001088,C,Y,CY,Automotive,736,280967.16,3.5384615384615383,1.486968039402457,0.42023009809199874,3.3333333333333335,3,208,1.4423076923076923,4080.1292307692306,384.36,48.12353915925345
