SKU_ID,Revenue_Rank,Category,Segment,ABC_Class,XYZ_Class,Total_Revenue,Revenue_Pct,Total_Units,Stockout_Rate_Pct,CV,Priority_Flag,Recommended_Zone,Adj_Safety_Stock,Adj_Reorder_Point,Primary_Warehouse,Cumulative_Revenue_Pct
FMC-001887,805,FMCG,CY,C,Y,366228.52,0.0019,8012,2.77,0.4114,Review,Reserve,122,469,DHL-WH-TX03,99.5553
AUT-000899,806,Automotive,CY,C,Y,366004.05,0.0019,8443,2.67,0.3946,Review,Reserve,261,249,DHL-WH-NJ01,99.5572
PHM-000642,807,Pharmaceutical,CY,C,Y,361765.8,0.0019,906,3.16,0.3918,Review,Reserve,51,182,DHL-WH-TX03,99.5591
IND-000022,808,Industrial,CY,C,Y,358191.0,0.0018,900,1.96,0.5543,Review,Reserve,211,198,DHL-WH-IL02,99.5609
CHM-000418,809,Chemical,CX,C,X,357502.86,0.0018,3978,4.43,0.178,Reduce,Reserve,162,307,DHL-WH-TX03,99.5627
FMC-000173,810,FMCG,CY,C,Y,357009.12,0.0018,12714,2.46,0.4382,Review,Reserve,55,185,DHL-WH-TX03,99.5645
FMC-001696,811,FMCG,CY,C,Y,352770.8,0.0018,10562,1.9,0.3297,Review,Reserve,205,333,DHL-WH-IL02,99.5663
IND-001181,812,Industrial,CY,C,Y,352336.66,0.0018,1126,2.4,0.5985,Review,Reserve,89,329,DHL-WH-IL02,99.5681
PHM-001030,813,Pharmaceutical,CY,C,Y,351828.02,0.0018,811,1.9,0.6024,Review,Reserve,197,405,DHL-WH-TX03,99.5699
ELC-001104,814,Consumer Electronics,CY,C,Y,349979.0,0.0018,850,1.89,0.4753,Review,Reserve,240,519,DHL-WH-TX03,99.5717
FMC-000508,815,FMCG,CY,C,Y,349440.7,0.0018,11218,3.23,0.4158,Review,Reserve,166,151,DHL-WH-NJ01,99.5735
AUT-001072,816,Automotive,CY,C,Y,348066.7,0.0018,1102,1.55,0.5644,Review,Reserve,253,304,DHL-WH-NJ01,99.5753
FMC-001231,817,FMCG,CX,C,X,343218.12,0.0018,13636,2.44,0.2567,Reduce,Reserve,75,519,DHL-WH-IL02,99.5771
FMC-001083,818,FMCG,CY,C,Y,341100.12,0.0018,7636,1.55,0.4507,Review,Reserve,257,188,DHL-WH-IL02,99.5789
FMC-001617,819,FMCG,CY,C,Y,336005.07,0.0017,11827,2.73,0.6043,Review,Reserve,176,421,DHL-WH-IL02,99.5806
IND-000305,820,Industrial,CX,C,X,335202.8,0.0017,655,3.88,0.217,Reduce,Reserve,98,257,DHL-WH-IL02,99.5823
FMC-000661,821,FMCG,CY,C,Y,334191.01,0.0017,11317,2.38,0.4236,Review,Reserve,263,421,DHL-WH-NJ01,99.584
FMC-000997,822,FMCG,CY,C,Y,331927.04,0.0017,8942,2.38,0.5537,Review,Reserve,209,597,DHL-WH-TX03,99.5857
ELC-000799,823,Consumer Electronics,CY,C,Y,331783.2,0.0017,908,3.03,0.5995,Review,Reserve,280,30,DHL-WH-IL02,99.5874
ELC-000241,824,Consumer Electronics,CY,C,Y,330736.68,0.0017,617,5.16,0.53,Review,Reserve,84,302,DHL-WH-TX03,99.5891
ELC-001022,825,Consumer Electronics,CY,C,Y,330316.38,0.0017,711,2.47,0.5871,Review,Reserve,185,283,DHL-WH-IL02,99.5908
HLT-000182,826,Healthcare,CY,C,Y,327628.44,0.0017,3954,2.93,0.4096,Review,Reserve,208,234,DHL-WH-NJ01,99.5925
FSH-001151,827,Fashion & Apparel,CX,C,X,325156.41,0.0017,1179,2.86,0.2212,Reduce,Reserve,174,526,DHL-WH-NJ01,99.5942
CHM-000746,828,Chemical,CY,C,Y,321436.72,0.0017,1208,0.0,0.6333,Review,Reserve,198,552,DHL-WH-IL02,99.5959
IND-000924,829,Industrial,CY,C,Y,319411.3,0.0016,442,2.0,0.4248,Review,Reserve,238,389,DHL-WH-TX03,99.5975
ELC-001752,830,Consumer Electronics,CY,C,Y,318919.68,0.0016,864,3.93,0.4322,Review,Reserve,27,30,DHL-WH-IL02,99.5991
AUT-001118,831,Automotive,CY,C,Y,317676.48,0.0016,804,5.73,0.5641,Review,Reserve,139,557,DHL-WH-NJ01,99.6007
ELC-000965,832,Consumer Electronics,CX,C,X,316953.84,0.0016,888,1.86,0.2849,Reduce,Reserve,106,19,DHL-WH-IL02,99.6023
ELC-001958,833,Consumer Electronics,CY,C,Y,315745.04,0.0016,841,5.03,0.4916,Review,Reserve,254,271,DHL-WH-TX03,99.6039
ELC-000551,834,Consumer Electronics,CY,C,Y,315436.05,0.0016,1145,3.33,0.5282,Review,Reserve,297,301,DHL-WH-NJ01,99.6055
IND-001976,835,Industrial,CY,C,Y,313471.07,0.0016,671,3.07,0.5405,Review,Reserve,210,175,DHL-WH-IL02,99.6071
CHM-001891,836,Chemical,CY,C,Y,313036.57,0.0016,1133,3.37,0.5395,Review,Reserve,281,253,DHL-WH-NJ01,99.6087
FSH-001048,837,Fashion & Apparel,CY,C,Y,311935.32,0.0016,4722,3.39,0.6022,Review,Reserve,245,397,DHL-WH-TX03,99.6103
FSH-001660,838,Fashion & Apparel,CX,C,X,309890.0,0.0016,6524,4.96,0.2312,Reduce,Reserve,34,418,DHL-WH-TX03,99.6119
FMC-000035,839,FMCG,CY,C,Y,308602.83,0.0016,7717,1.61,0.5916,Review,Reserve,97,329,DHL-WH-IL02,99.6135
IND-000331,840,Industrial,CY,C,Y,307777.95,0.0016,1179,3.6,0.4183,Review,Reserve,214,435,DHL-WH-TX03,99.6151
ELC-001768,841,Consumer Electronics,CY,C,Y,307060.16,0.0016,1051,1.96,0.4389,Review,Reserve,113,25,DHL-WH-IL02,99.6167
PHM-001141,842,Pharmaceutical,CY,C,Y,306456.92,0.0016,638,3.8,0.3652,Review,Reserve,147,73,DHL-WH-TX03,99.6183
FMC-001910,843,FMCG,CX,C,X,305407.2,0.0016,11760,3.19,0.2621,Reduce,Reserve,156,442,DHL-WH-TX03,99.6199
FMC-000885,844,FMCG,CY,C,Y,304046.16,0.0016,8427,2.85,0.6456,Review,Reserve,281,42,DHL-WH-IL02,99.6215
PHM-000586,845,Pharmaceutical,CY,C,Y,303720.48,0.0016,1044,4.74,0.3793,Review,Reserve,226,262,DHL-WH-TX03,99.6231
FMC-001437,846,FMCG,CX,C,X,302876.7,0.0016,9786,2.83,0.2641,Reduce,Reserve,98,372,DHL-WH-TX03,99.6247
PHM-001832,847,Pharmaceutical,CY,C,Y,299852.13,0.0015,753,3.36,0.5389,Review,Reserve,207,558,DHL-WH-TX03,99.6262
AUT-001347,848,Automotive,CY,C,Y,299467.35,0.0015,1065,1.19,0.5665,Review,Reserve,69,596,DHL-WH-IL02,99.6277
FMC-000506,849,FMCG,CX,C,X,297826.4,0.0015,8296,3.76,0.2425,Reduce,Reserve,234,148,DHL-WH-NJ01,99.6292
FMC-001894,850,FMCG,CY,C,Y,296754.92,0.0015,5071,1.95,0.3026,Review,Reserve,23,72,DHL-WH-TX03,99.6307
FSH-000139,851,Fashion & Apparel,CY,C,Y,296311.84,0.0015,3344,2.47,0.3895,Review,Reserve,185,50,DHL-WH-IL02,99.6322
ELC-001940,852,Consumer Electronics,CY,C,Y,294413.29,0.0015,1069,3.35,0.6653,Review,Reserve,75,144,DHL-WH-NJ01,99.6337
FMC-001573,853,FMCG,CX,C,X,293186.25,0.0015,6375,3.4,0.281,Reduce,Reserve,88,500,DHL-WH-TX03,99.6352
FSH-001562,854,Fashion & Apparel,CX,C,X,292279.2,0.0015,4632,2.17,0.2167,Reduce,Reserve,220,351,DHL-WH-NJ01,99.6367
FMC-000779,855,FMCG,CX,C,X,291989.94,0.0015,8954,3.4,0.2853,Reduce,Reserve,117,531,DHL-WH-TX03,99.6382
AUT-000239,856,Automotive,CX,C,X,290911.2,0.0015,705,2.33,0.1876,Reduce,Reserve,111,292,DHL-WH-NJ01,99.6397
PHM-000436,857,Pharmaceutical,CX,C,X,289892.6,0.0015,1109,1.89,0.1839,Reduce,Reserve,90,251,DHL-WH-TX03,99.6412
ELC-001321,858,Consumer Electronics,CY,C,Y,288061.4,0.0015,1270,2.07,0.6205,Review,Reserve,256,463,DHL-WH-NJ01,99.6427
PHM-000093,859,Pharmaceutical,CX,C,X,287959.08,0.0015,606,3.0,0.2241,Reduce,Reserve,8,332,DHL-WH-NJ01,99.6442
HLT-000278,860,Healthcare,CY,C,Y,287096.81,0.0015,1247,1.71,0.5859,Review,Reserve,57,461,DHL-WH-NJ01,99.6457
ELC-000469,861,Consumer Electronics,CY,C,Y,286756.12,0.0015,652,2.7,0.5352,Review,Reserve,42,89,DHL-WH-IL02,99.6472
ELC-000786,862,Consumer Electronics,CY,C,Y,286538.14,0.0015,529,3.07,0.6097,Review,Reserve,114,506,DHL-WH-IL02,99.6487
FMC-001577,863,FMCG,CX,C,X,286147.82,0.0015,12239,3.05,0.2821,Reduce,Reserve,238,50,DHL-WH-IL02,99.6502
PHM-000155,864,Pharmaceutical,CY,C,Y,283136.7,0.0015,1122,2.34,0.5537,Review,Reserve,261,446,DHL-WH-NJ01,99.6517
AUT-001088,865,Automotive,CY,C,Y,280967.16,0.0014,731,1.44,0.4202,Review,Reserve,296,213,DHL-WH-IL02,99.6531
IND-000577,866,Industrial,CY,C,Y,279916.84,0.0014,1036,3.29,0.4075,Review,Reserve,276,274,DHL-WH-IL02,99.6545
CHM-001327,867,Chemical,CY,C,Y,279525.6,0.0014,1080,2.86,0.4084,Review,Reserve,278,415,DHL-WH-TX03,99.6559
FMC-001273,868,FMCG,CY,C,Y,279064.72,0.0014,5588,2.5,0.4241,Review,Reserve,83,177,DHL-WH-TX03,99.6573
FMC-001622,869,FMCG,CY,C,Y,278968.64,0.0014,5398,2.28,0.4263,Review,Reserve,254,55,DHL-WH-IL02,99.6587
PHM-000248,870,Pharmaceutical,CX,C,X,278508.34,0.0014,842,1.48,0.1986,Reduce,Reserve,90,503,DHL-WH-IL02,99.6601
FMC-001183,871,FMCG,CY,C,Y,277455.09,0.0014,3693,3.69,0.4663,Review,Reserve,198,178,DHL-WH-NJ01,99.6615
ELC-000456,872,Consumer Electronics,CY,C,Y,275864.67,0.0014,991,2.13,0.4415,Review,Reserve,224,258,DHL-WH-TX03,99.6629
IND-001840,873,Industrial,CY,C,Y,272897.43,0.0014,663,5.37,0.5501,Review,Reserve,293,544,DHL-WH-IL02,99.6643
HLT-001411,874,Healthcare,CY,C,Y,272644.08,0.0014,696,2.79,0.4056,Review,Reserve,158,138,DHL-WH-NJ01,99.6657
FMC-000216,875,FMCG,CY,C,Y,272196.96,0.0014,11928,1.58,0.4549,Review,Reserve,139,83,DHL-WH-NJ01,99.6671
IND-001710,876,Industrial,CY,C,Y,271740.37,0.0014,517,2.86,0.5481,Review,Reserve,53,407,DHL-WH-TX03,99.6685
ELC-001429,877,Consumer Electronics,CY,C,Y,271629.45,0.0014,705,2.52,0.4851,Review,Reserve,43,192,DHL-WH-TX03,99.6699
AUT-001598,878,Automotive,CX,C,X,268105.0,0.0014,725,1.28,0.2016,Reduce,Reserve,38,241,DHL-WH-IL02,99.6713
AUT-000040,879,Automotive,CY,C,Y,267232.14,0.0014,917,1.9,0.5891,Review,Reserve,83,161,DHL-WH-NJ01,99.6727
FSH-001243,880,Fashion & Apparel,CY,C,Y,266283.84,0.0014,4944,3.4,0.4057,Review,Reserve,222,562,DHL-WH-TX03,99.6741
ELC-000302,881,Consumer Electronics,CY,C,Y,264864.6,0.0014,702,1.97,0.3968,Review,Reserve,124,128,DHL-WH-NJ01,99.6755
CHM-001544,882,Chemical,CY,C,Y,263344.64,0.0014,4264,4.36,0.4219,Review,Reserve,25,554,DHL-WH-NJ01,99.6769
CHM-000141,883,Chemical,CY,C,Y,261890.88,0.0013,1104,2.24,0.4408,Review,Reserve,72,269,DHL-WH-NJ01,99.6782
IND-000393,884,Industrial,CY,C,Y,260954.41,0.0013,347,0.7,0.5875,Review,Reserve,146,321,DHL-WH-IL02,99.6795
HLT-001133,885,Healthcare,CX,C,X,260782.28,0.0013,1012,3.63,0.1734,Reduce,Reserve,83,198,DHL-WH-TX03,99.6808
FMC-000865,886,FMCG,CY,C,Y,258768.09,0.0013,20013,2.7,0.4428,Review,Reserve,22,307,DHL-WH-NJ01,99.6821
ELC-001018,887,Consumer Electronics,CY,C,Y,257890.81,0.0013,1193,2.79,0.3,Review,Reserve,47,216,DHL-WH-NJ01,99.6834
FMC-000718,888,FMCG,CX,C,X,256769.64,0.0013,6252,3.88,0.2898,Reduce,Reserve,182,470,DHL-WH-TX03,99.6847
FMC-001058,889,FMCG,CY,C,Y,256010.88,0.0013,8511,1.67,0.4039,Review,Reserve,247,201,DHL-WH-NJ01,99.686
IND-001693,890,Industrial,CX,C,X,255375.56,0.0013,922,3.03,0.1958,Reduce,Reserve,226,365,DHL-WH-NJ01,99.6873
IND-000379,891,Industrial,CY,C,Y,253948.75,0.0013,575,2.04,0.5828,Review,Reserve,273,86,DHL-WH-IL02,99.6886
AUT-001228,892,Automotive,CX,C,X,251616.32,0.0013,736,3.14,0.2022,Reduce,Reserve,220,134,DHL-WH-NJ01,99.6899
PHM-000861,893,Pharmaceutical,CX,C,X,248634.9,0.0013,426,2.7,0.2266,Reduce,Reserve,151,502,DHL-WH-NJ01,99.6912
IND-000912,894,Industrial,CX,C,X,246400.92,0.0013,337,2.76,0.2516,Reduce,Reserve,86,519,DHL-WH-TX03,99.6925
CHM-000831,895,Chemical,CY,C,Y,246330.46,0.0013,851,5.52,0.5527,Review,Reserve,178,172,DHL-WH-NJ01,99.6938
ELC-000198,896,Consumer Electronics,CY,C,Y,244852.35,0.0013,267,5.67,0.5349,Review,Reserve,183,433,DHL-WH-NJ01,99.6951
ELC-000472,897,Consumer Electronics,CY,C,Y,243346.04,0.0013,1162,1.52,0.4444,Review,Reserve,11,586,DHL-WH-TX03,99.6964
CHM-001245,898,Chemical,CY,C,Y,243151.32,0.0013,876,3.23,0.5951,Review,Reserve,216,64,DHL-WH-IL02,99.6977
FSH-000066,899,Fashion & Apparel,CY,C,Y,243119.3,0.0013,5234,2.9,0.4118,Review,Reserve,109,313,DHL-WH-IL02,99.699
PHM-001779,900,Pharmaceutical,CX,C,X,242658.08,0.0012,868,0.49,0.1918,Reduce,Reserve,50,440,DHL-WH-IL02,99.7002
AUT-000534,901,Automotive,CX,C,X,242508.36,0.0012,1132,2.44,0.1708,Reduce,Reserve,57,222,DHL-WH-IL02,99.7014
PHM-001990,902,Pharmaceutical,CY,C,Y,241407.26,0.0012,922,3.61,0.4327,Review,Reserve,221,119,DHL-WH-NJ01,99.7026
PHM-000810,903,Pharmaceutical,CY,C,Y,240497.84,0.0012,737,4.06,0.4247,Review,Reserve,57,200,DHL-WH-NJ01,99.7038
HLT-001567,904,Healthcare,CY,C,Y,239875.2,0.0012,960,1.71,0.573,Review,Reserve,44,101,DHL-WH-NJ01,99.705
ELC-001493,905,Consumer Electronics,CY,C,Y,238841.88,0.0012,1172,3.91,0.5927,Review,Reserve,268,424,DHL-WH-TX03,99.7062
IND-000806,906,Industrial,CY,C,Y,238809.2,0.0012,812,2.42,0.4248,Review,Reserve,221,581,DHL-WH-NJ01,99.7074
ELC-000542,907,Consumer Electronics,CY,C,Y,237273.56,0.0012,596,4.32,0.47,Review,Reserve,230,167,DHL-WH-NJ01,99.7086
AUT-000253,908,Automotive,CY,C,Y,235712.52,0.0012,846,2.92,0.5886,Review,Reserve,47,415,DHL-WH-NJ01,99.7098
FSH-000135,909,Fashion & Apparel,CY,C,Y,235276.38,0.0012,1434,3.23,0.5437,Review,Reserve,53,504,DHL-WH-NJ01,99.711
AUT-001195,910,Automotive,CY,C,Y,235136.25,0.0012,375,3.68,0.5598,Review,Reserve,113,247,DHL-WH-TX03,99.7122
FMC-000852,911,FMCG,CY,C,Y,233783.0,0.0012,8020,3.2,0.4351,Review,Reserve,238,349,DHL-WH-NJ01,99.7134
AUT-001705,912,Automotive,CX,C,X,230154.9,0.0012,4274,4.93,0.1753,Reduce,Reserve,73,464,DHL-WH-NJ01,99.7146
HLT-001399,913,Healthcare,CY,C,Y,229137.12,0.0012,1062,3.41,0.4042,Review,Reserve,204,406,DHL-WH-TX03,99.7158
ELC-000004,914,Consumer Electronics,CY,C,Y,228959.37,0.0012,577,0.95,0.3413,Review,Reserve,222,599,DHL-WH-TX03,99.717
IND-000186,915,Industrial,CY,C,Y,228683.28,0.0012,217,4.12,0.3731,Review,Reserve,225,229,DHL-WH-IL02,99.7182
CHM-000462,916,Chemical,CY,C,Y,228581.12,0.0012,8306,3.11,0.4085,Review,Reserve,237,469,DHL-WH-NJ01,99.7194
ELC-000175,917,Consumer Electronics,CY,C,Y,226336.0,0.0012,880,3.08,0.3748,Review,Reserve,130,274,DHL-WH-NJ01,99.7206
IND-001595,918,Industrial,CY,C,Y,226005.94,0.0012,734,5.78,0.6088,Review,Reserve,93,124,DHL-WH-TX03,99.7218
FMC-001857,919,FMCG,CY,C,Y,225799.28,0.0012,10444,3.81,0.5856,Review,Reserve,174,593,DHL-WH-IL02,99.723
PHM-000463,920,Pharmaceutical,CY,C,Y,223280.55,0.0011,1215,2.39,0.392,Review,Reserve,71,575,DHL-WH-IL02,99.7241
PHM-000745,921,Pharmaceutical,CY,C,Y,222403.73,0.0011,863,5.29,0.376,Review,Reserve,72,175,DHL-WH-NJ01,99.7252
AUT-000894,922,Automotive,CY,C,Y,222377.54,0.0011,2758,4.19,0.6179,Review,Reserve,81,448,DHL-WH-TX03,99.7263
PHM-001382,923,Pharmaceutical,CY,C,Y,221980.44,0.0011,797,3.3,0.4349,Review,Reserve,274,224,DHL-WH-NJ01,99.7274
FMC-001410,924,FMCG,CY,C,Y,221964.16,0.0011,6152,2.67,0.619,Review,Reserve,294,454,DHL-WH-IL02,99.7285
IND-000369,925,Industrial,CY,C,Y,221490.98,0.0011,202,2.38,0.4649,Review,Reserve,234,193,DHL-WH-TX03,99.7296
CHM-000639,926,Chemical,CY,C,Y,221432.76,0.0011,772,2.87,0.5469,Review,Reserve,63,138,DHL-WH-NJ01,99.7307
FMC-001230,927,FMCG,CY,C,Y,220557.12,0.0011,5708,4.5,0.5979,Review,Reserve,148,23,DHL-WH-NJ01,99.7318
IND-000024,928,Industrial,CX,C,X,219835.2,0.0011,813,3.15,0.2147,Reduce,Reserve,38,522,DHL-WH-NJ01,99.7329
PHM-001320,929,Pharmaceutical,CX,C,X,219136.71,0.0011,717,3.69,0.2098,Reduce,Reserve,140,514,DHL-WH-IL02,99.734
FMC-001391,930,FMCG,CY,C,Y,218380.3,0.0011,13522,6.24,0.456,Review,Reserve,255,378,DHL-WH-NJ01,99.7351
ELC-001477,931,Consumer Electronics,CY,C,Y,217427.2,0.0011,424,4.79,0.4918,Review,Reserve,265,246,DHL-WH-IL02,99.7362
AUT-000344,932,Automotive,CY,C,Y,216868.16,0.0011,818,1.82,0.5699,Review,Reserve,193,262,DHL-WH-NJ01,99.7373
FSH-000972,933,Fashion & Apparel,CY,C,Y,216747.36,0.0011,1179,2.45,0.4152,Review,Reserve,132,193,DHL-WH-TX03,99.7384
FMC-001481,934,FMCG,CY,C,Y,215779.13,0.0011,7091,2.58,0.3213,Review,Reserve,249,76,DHL-WH-NJ01,99.7395
FSH-000016,935,Fashion & Apparel,CY,C,Y,215624.23,0.0011,1327,4.09,0.4084,Review,Reserve,219,258,DHL-WH-NJ01,99.7406
HLT-001055,936,Healthcare,CY,C,Y,215623.62,0.0011,729,2.02,0.3999,Review,Reserve,102,389,DHL-WH-TX03,99.7417
ELC-000673,937,Consumer Electronics,CY,C,Y,215452.16,0.0011,1093,4.23,0.4459,Review,Reserve,100,37,DHL-WH-TX03,99.7428
AUT-000420,938,Automotive,CY,C,Y,215414.78,0.0011,437,2.59,0.4182,Review,Reserve,79,480,DHL-WH-IL02,99.7439
FMC-001679,939,FMCG,CY,C,Y,214913.2,0.0011,11252,1.36,0.4177,Review,Reserve,92,456,DHL-WH-NJ01,99.745
IND-001291,940,Industrial,CY,C,Y,214435.62,0.0011,282,1.42,0.4407,Review,Reserve,126,474,DHL-WH-NJ01,99.7461
AUT-000578,941,Automotive,CY,C,Y,211748.31,0.0011,653,2.58,0.4284,Review,Reserve,118,24,DHL-WH-IL02,99.7472
ELC-001153,942,Consumer Electronics,CY,C,Y,206496.06,0.0011,937,4.23,0.3376,Review,Reserve,234,475,DHL-WH-TX03,99.7483
CHM-001632,943,Chemical,CX,C,X,206483.62,0.0011,497,2.6,0.2351,Reduce,Reserve,21,455,DHL-WH-IL02,99.7494
IND-001795,944,Industrial,CY,C,Y,206480.07,0.0011,639,3.52,0.4721,Review,Reserve,268,145,DHL-WH-IL02,99.7505
HLT-000635,945,Healthcare,CY,C,Y,206261.64,0.0011,708,3.77,0.5576,Review,Reserve,279,425,DHL-WH-TX03,99.7516
AUT-000585,946,Automotive,CX,C,X,205519.09,0.0011,1087,2.38,0.1889,Reduce,Reserve,75,311,DHL-WH-IL02,99.7527
IND-000134,947,Industrial,CX,C,X,205433.48,0.0011,562,2.16,0.2288,Reduce,Reserve,226,214,DHL-WH-TX03,99.7538
HLT-001239,948,Healthcare,CX,C,X,204963.5,0.0011,785,4.81,0.206,Reduce,Reserve,65,403,DHL-WH-NJ01,99.7549
HLT-001286,949,Healthcare,CY,C,Y,204345.6,0.0011,640,4.85,0.5522,Review,Reserve,114,328,DHL-WH-TX03,99.756
ELC-001114,950,Consumer Electronics,CY,C,Y,204319.5,0.0011,770,3.29,0.5317,Review,Reserve,149,414,DHL-WH-IL02,99.7571
FSH-000539,951,Fashion & Apparel,CX,C,X,203665.7,0.001,917,2.96,0.2826,Reduce,Reserve,143,219,DHL-WH-TX03,99.7581
ELC-001080,952,Consumer Electronics,CY,C,Y,202952.14,0.001,398,4.29,0.4979,Review,Reserve,113,349,DHL-WH-NJ01,99.7591
HLT-001729,953,Healthcare,CX,C,X,202099.04,0.001,1168,3.43,0.1858,Reduce,Reserve,143,19,DHL-WH-IL02,99.7601
HLT-000708,954,Healthcare,CY,C,Y,201710.72,0.001,1084,2.35,0.5348,Review,Reserve,122,59,DHL-WH-IL02,99.7611
IND-001371,955,Industrial,CX,C,X,201332.88,0.001,344,3.59,0.2804,Reduce,Reserve,22,152,DHL-WH-TX03,99.7621
CHM-001120,956,Chemical,CY,C,Y,200480.4,0.001,540,2.93,0.4322,Review,Reserve,58,65,DHL-WH-NJ01,99.7631
FMC-000169,957,FMCG,CY,C,Y,199839.15,0.001,5985,3.02,0.4553,Review,Reserve,136,132,DHL-WH-NJ01,99.7641
HLT-001254,958,Healthcare,CY,C,Y,199755.84,0.001,502,1.83,0.5675,Review,Reserve,147,429,DHL-WH-IL02,99.7651
IND-000741,959,Industrial,CY,C,Y,199584.0,0.001,297,3.29,0.346,Review,Reserve,197,369,DHL-WH-TX03,99.7661
FMC-001361,960,FMCG,CY,C,Y,197363.77,0.001,20201,1.47,0.6001,Review,Reserve,168,69,DHL-WH-TX03,99.7671
CHM-001967,961,Chemical,CY,C,Y,197321.7,0.001,1005,2.67,0.5664,Review,Reserve,57,287,DHL-WH-NJ01,99.7681
CHM-000523,962,Chemical,CY,C,Y,195856.56,0.001,684,1.88,0.5267,Review,Reserve,17,47,DHL-WH-TX03,99.7691
ELC-001067,963,Consumer Electronics,CY,C,Y,194007.76,0.001,388,3.5,0.3739,Review,Reserve,80,202,DHL-WH-TX03,99.7701
CHM-001214,964,Chemical,CY,C,Y,193797.45,0.001,987,4.15,0.3995,Review,Reserve,221,487,DHL-WH-TX03,99.7711
AUT-000796,965,Automotive,CX,C,X,191312.36,0.001,1031,2.55,0.1867,Reduce,Reserve,165,361,DHL-WH-NJ01,99.7721
ELC-000203,966,Consumer Electronics,CY,C,Y,190487.19,0.001,993,0.99,0.4878,Review,Reserve,288,528,DHL-WH-IL02,99.7731
ELC-001074,967,Consumer Electronics,CY,C,Y,189973.98,0.001,714,3.27,0.5732,Review,Reserve,130,267,DHL-WH-TX03,99.7741
ELC-001583,968,Consumer Electronics,CY,C,Y,189956.25,0.001,825,3.65,0.4938,Review,Reserve,230,390,DHL-WH-NJ01,99.7751
FMC-001189,969,FMCG,CY,C,Y,189511.92,0.001,10719,2.77,0.4251,Review,Reserve,181,595,DHL-WH-TX03,99.7761
ELC-000298,970,Consumer Electronics,CX,C,X,189265.5,0.001,921,7.22,0.2871,Reduce,Reserve,130,526,DHL-WH-NJ01,99.7771
PHM-000995,971,Pharmaceutical,CY,C,Y,188386.56,0.001,1152,3.77,0.4547,Review,Reserve,223,549,DHL-WH-IL02,99.7781
ELC-000970,972,Consumer Electronics,CY,C,Y,187911.2,0.001,697,4.08,0.3559,Review,Reserve,195,265,DHL-WH-IL02,99.7791
HLT-001177,973,Healthcare,CY,C,Y,187863.8,0.001,530,3.92,0.5991,Review,Reserve,260,101,DHL-WH-NJ01,99.7801
CHM-000082,974,Chemical,CY,C,Y,187421.25,0.001,3975,2.42,0.4233,Review,Reserve,143,203,DHL-WH-IL02,99.7811
HLT-001559,975,Healthcare,CX,C,X,187120.71,0.001,1057,1.44,0.1929,Reduce,Reserve,239,166,DHL-WH-IL02,99.7821
FMC-001613,976,FMCG,CY,C,Y,184306.62,0.0009,4514,2.49,0.4299,Review,Reserve,161,401,DHL-WH-NJ01,99.783
CHM-001295,977,Chemical,CY,C,Y,183665.7,0.0009,930,4.24,0.6136,Review,Reserve,274,407,DHL-WH-NJ01,99.7839
FMC-001845,978,FMCG,CY,C,Y,183244.98,0.0009,3134,3.95,0.4388,Review,Reserve,197,81,DHL-WH-NJ01,99.7848
PHM-001204,979,Pharmaceutical,CY,C,Y,182516.84,0.0009,341,2.44,0.4251,Review,Reserve,115,542,DHL-WH-IL02,99.7857
FMC-001357,980,FMCG,CY,C,Y,180222.74,0.0009,3719,0.84,0.596,Review,Reserve,74,92,DHL-WH-TX03,99.7866
AUT-000372,981,Automotive,CY,C,Y,179738.52,0.0009,841,0.65,0.5717,Review,Reserve,230,164,DHL-WH-NJ01,99.7875
AUT-000962,982,Automotive,CY,C,Y,179528.24,0.0009,829,2.08,0.4038,Review,Reserve,115,492,DHL-WH-IL02,99.7884
FSH-000927,983,Fashion & Apparel,CX,C,X,175996.92,0.0009,1012,1.36,0.2086,Reduce,Reserve,92,490,DHL-WH-IL02,99.7893
AUT-000457,984,Automotive,CX,C,X,175029.66,0.0009,702,2.91,0.2156,Reduce,Reserve,43,242,DHL-WH-NJ01,99.7902
CHM-000890,985,Chemical,CY,C,Y,174659.16,0.0009,1087,2.62,0.556,Review,Reserve,65,434,DHL-WH-TX03,99.7911
PHM-001670,986,Pharmaceutical,CY,C,Y,174334.05,0.0009,615,1.17,0.622,Review,Reserve,287,444,DHL-WH-IL02,99.792
ELC-000350,987,Consumer Electronics,CY,C,Y,174203.4,0.0009,444,3.5,0.6099,Review,Reserve,261,276,DHL-WH-TX03,99.7929
HLT-001278,988,Healthcare,CY,C,Y,174169.62,0.0009,4581,3.67,0.3974,Review,Reserve,80,94,DHL-WH-TX03,99.7938
FMC-001791,989,FMCG,CY,C,Y,173526.72,0.0009,12466,4.52,0.5657,Review,Reserve,230,57,DHL-WH-TX03,99.7947
PHM-001934,990,Pharmaceutical,CX,C,X,173023.29,0.0009,891,3.86,0.197,Reduce,Reserve,82,356,DHL-WH-IL02,99.7956
FMC-001908,991,FMCG,CY,C,Y,173001.18,0.0009,3179,2.88,0.4293,Review,Reserve,22,156,DHL-WH-IL02,99.7965
CHM-000803,992,Chemical,CY,C,Y,172864.16,0.0009,952,3.98,0.6426,Review,Reserve,225,227,DHL-WH-NJ01,99.7974
ELC-000484,993,Consumer Electronics,CY,C,Y,172452.56,0.0009,1189,1.37,0.6095,Review,Reserve,79,425,DHL-WH-NJ01,99.7983
